timestamp,site_id,instance_id,a1,a2,a3,ip1,ip2,ip3,aT,ipT,Load_Percentage_Solarator,Load_Percentage_Comparision,Consumption_Solarator,Consumption_Comparision,SolaratorCost,ComparisionCost,SolaratorCO2,ComparisionCO2,battery_status,battery_power,solar_yeild,consumption,generator
2024-05-21T00:00:00Z,286152,276,6390.6383,0,0,0,0,0,6390.6383,0,0,10.651063829787235,0,6.84,0,13.68,0,18.3312,43.9333,51.8797,1.0002,6.3898,0
2024-05-21T01:00:00Z,286152,276,8674.0426,0,0,11819.1702,0,0,8674.0426,11819.1702,45.45834697217676,14.456737588652482,4.05,6.84,8.1,13.68,10.854,18.3312,34.7267,52.7877,1.1599,8.6471,11.7601
2024-05-21T02:00:00Z,286152,276,7150.2174,0,0,16372.6739,0,0,7150.2174,16372.6739,62.97182274247491,11.917028985507248,5.37,6.84,10.74,13.68,14.3916,18.3312,55.9417,54.3373,1.8098,7.0269,16.2566
2024-05-21T03:00:00Z,286152,276,7402.4894,0,0,12246.6383,0,0,7402.4894,12246.6383,47.102454991816685,12.337482269503546,4.05,6.84,8.1,13.68,10.854,18.3312,79.1077,54.4372,1.97,7.482,12.288
2024-05-21T04:00:00Z,286152,276,6822.0426,0,0,0,0,0,6822.0426,0,0,11.370070921985816,0,6.84,0,13.68,0,18.3312,73.9,52.6813,1.7505,6.8267,0
2024-05-21T05:00:00Z,286152,276,5396.766,0,0,0,0,0,5396.766,0,0,8.994609929078015,0,6.84,0,13.68,0,18.3312,62.5917,52.5233,1.8301,5.4613,0
2024-05-21T06:00:00Z,286152,276,5340.5435,0,0,0,0,0,5340.5435,0,0,8.900905797,0,6.84,0,13.68,0,18.3312,50.1167,52.0347,0.2295,5.3521,0
2024-05-21T07:00:00Z,286152,276,4868.1915,0,0,0,0,0,4868.1915,0,0,8.113652482269504,0,6.84,0,13.68,0,18.3312,37.2167,51.9583,0.04,4.897,0
2024-05-21T08:00:00Z,286152,276,5932.4468,0,0,13985.8723,0,0,5932.4468,13985.8723,53.79181669394436,9.887411348,5.37,6.84,10.74,13.68,14.3916,18.3312,37.4328,53.646,0,5.8983,14.0903
2024-05-21T09:00:00Z,286152,276,8141.9787,0,0,17026.7447,0,0,8141.9787,17026.7447,65.48747954173486,13.569964539007092,5.37,6.84,10.74,13.68,14.3916,18.3312,57.4917,54.2017,0,8.1192,17.0211
2024-05-21T10:00:00Z,286152,276,6654.6383,0,0,14329.7447,0,0,6654.6383,14329.7447,55.114402618657934,11.091063829787235,5.37,6.84,10.74,13.68,14.3916,18.3312,79.4265,55.0926,0,6.5718,14.5453
2024-05-21T11:00:00Z,286152,276,5200.2391,0,0,0,0,0,5200.2391,0,0,8.667065217391306,0,6.84,0,13.68,0,18.3312,87.3417,52.7133,0,5.2429,0
2024-05-21T12:00:00Z,286152,276,6562.9149,0,0,4569.1702,0,0,6562.9149,4569.1702,17.573731587561376,10.938191489361703,3.05,6.84,6.1,13.68,8.174,18.3312,73.942,52.9061,0,6.5354,4.4965
2024-05-21T13:00:00Z,286152,276,5662.0426,0,0,0,0,0,5662.0426,0,0,9.436737588652482,0,6.84,0,13.68,0,18.3312,66.15,52.149,0,5.607,0
2024-05-21T14:00:00Z,286152,276,8799.0638,0,0,10750.8298,0,0,8799.0638,10750.8298,41.349345335515544,14.665106382978724,4.05,6.84,8.1,13.68,10.854,18.3312,61.1477,52.6807,0,8.7746,10.7407
2024-05-21T15:00:00Z,286152,276,9237.913,0,0,15956.3043,0,0,9237.913,15956.3043,61.370401337792636,15.396521739130433,5.37,6.84,10.74,13.68,14.3916,18.3312,68.2073,53.771,0,9.1386,15.8197
2024-05-21T16:00:00Z,286152,276,6601.8723,0,0,0,0,0,6601.8723,0,0,11.003120567375886,0,6.84,0,13.68,0,18.3312,66.1,52.1233,0,6.4626,0
2024-05-21T17:00:00Z,286152,276,6224.4468,0,0,0,0,0,6224.4468,0,0,10.374078014184397,0,6.84,0,13.68,0,18.3312,48.2239,51.7964,0,6.2077,0
2024-05-21T18:00:00Z,286152,276,6868.2128,0,0,6921.766,0,0,6868.2128,6921.766,26.622176759410802,11.447021276595745,4.05,6.84,8.1,13.68,10.854,18.3312,33.9933,52.2445,0,6.7721,6.7903
2024-05-21T19:00:00Z,286152,276,8569.7826,0,0,17656.1739,0,0,8569.7826,17656.1739,67.90836120401337,14.282971014492754,5.37,6.84,10.74,13.68,14.3916,18.3312,48.0083,53.9907,0,8.4833,17.5673
2024-05-21T20:00:00Z,286152,276,7781,0,0,16806.4043,0,0,7781,16806.4043,64.64001636661212,12.968333333333334,5.37,6.84,10.74,13.68,14.3916,18.3312,67.2,54.3653,0,7.9554,17.003
2024-05-21T21:00:00Z,286152,276,7029.234,0,0,7222.234,0,0,7029.234,7222.234,27.777823240589193,11.715390070921986,4.05,6.84,8.1,13.68,10.854,18.3312,81.2826,53.6333,0.01,7.0451,7.2818
2024-05-21T22:00:00Z,286152,276,7450.0426,0,0,0,0,0,7450.0426,0,0,12.416737588652484,0,6.84,0,13.68,0,18.3312,65.6667,52.107,0.2102,7.4092,0
2024-05-21T23:00:00Z,286152,276,11009.7391,0,0,14897.5435,0,0,11009.7391,14897.5435,57.29824415,18.34956522,5.37,6.84,10.74,13.68,14.3916,18.3312,55.277,53.0654,0.9099,10.8956,14.782
2024-05-22T00:00:00Z,286152,276,10221.2979,0,0,17163.0426,0,0,10221.2979,17163.0426,66.01170212765956,17.03549645390071,5.37,6.84,10.74,13.68,14.3916,18.3312,74.0724,54.1766,1.8188,10.0658,17.1485
2024-05-22T01:00:00Z,286152,276,6674.383,0,0,4109.5106,0,0,6674.383,4109.5106,15.805810147299507,11.123971631205674,3.05,6.84,6.1,13.68,8.174,18.3312,90.8258,53.8903,2.4297,6.7357,4.1324
2024-05-22T02:00:00Z,286152,276,6347.4043,0,0,3797.617,0,0,6347.4043,3797.617,14.60621931260229,10.579007092198582,3.05,6.84,6.1,13.68,8.174,18.3312,84.0282,53.1245,2.8401,6.3885,3.6955
2024-05-22T03:00:00Z,286152,276,6284.8043,0,0,3594.5,0,0,6284.8043,3594.5,13.825000000000001,10.474673913043478,3.05,6.84,6.1,13.68,8.174,18.3312,84.5352,53.3589,2.8149,6.2686,4.0232
2024-05-22T04:00:00Z,286152,276,6572.2766,0,0,6164.9574,0,0,6572.2766,6164.9574,23.71137479541735,10.953794326241134,3.05,6.84,6.1,13.68,8.174,18.3312,91.9014,54.1507,2.4414,6.5536,6.1349
2024-05-22T05:00:00Z,286152,276,4859.8085,0,0,0,0,0,4859.8085,0,0,8.099680851,0,6.84,0,13.68,0,18.3312,84.6833,52.8853,1.6602,4.9152,0
2024-05-22T06:00:00Z,286152,276,5038.2766,0,0,0,0,0,5038.2766,0,0,8.397127659574469,0,6.84,0,13.68,0,18.3312,74.0583,52.4893,0.3699,4.988,0
2024-05-22T07:00:00Z,286152,276,5326.8043,0,0,0,0,0,5326.8043,0,0,8.878007246376812,0,6.84,0,13.68,0,18.3312,60.725,52.057,0.05,5.2065,0
2024-05-22T08:00:00Z,286152,276,5256.2553,0,0,4165.4043,0,0,5256.2553,4165.4043,16.020785597381344,8.760425531914894,3.05,6.84,6.1,13.68,8.174,18.3312,51.6325,52.4371,0,5.079,4.2598
2024-05-22T09:00:00Z,286152,276,4942.234,0,0,0,0,0,4942.234,0,0,8.237056737588652,0,6.84,0,13.68,0,18.3312,43.5952,51.8832,0,4.9516,0
2024-05-22T10:00:00Z,286152,276,6167.766,0,0,8859.617,0,0,6167.766,8859.617,34.07545008183306,10.279609929078015,4.05,6.84,8.1,13.68,10.854,18.3312,33.7059,52.5712,0,6.2442,8.6472
2024-05-22T11:00:00Z,286152,276,6496.5652,0,0,15519.9348,0,0,6496.5652,15519.9348,59.69205685618729,10.827608695652174,5.37,6.84,10.74,13.68,14.3916,18.3312,50.3,53.9823,0,6.5172,15.5284
2024-05-22T12:00:00Z,286152,276,5949.1064,0,0,14938.2766,0,0,5949.1064,14938.2766,57.454909983633385,9.915177305,5.37,6.84,10.74,13.68,14.3916,18.3312,69.45,54.3547,0,6.1167,15.0915
2024-05-22T13:00:00Z,286152,276,5663.8723,0,0,5211.3404,0,0,5663.8723,5211.3404,20.043617021276596,9.439787234042553,3.05,6.84,6.1,13.68,8.174,18.3312,81.3106,53.4588,0,5.6798,4.9698
2024-05-22T14:00:00Z,286152,276,8415.1277,0,0,12499.8085,0,0,8415.1277,12499.8085,48.076186579378074,14.025212765957445,4.05,6.84,8.1,13.68,10.854,18.3312,79.2798,53.5669,0,8.3012,12.3062
2024-05-22T15:00:00Z,286152,276,7634.4565,0,0,7804.8261,0,0,7634.4565,7804.8261,30.01856187,12.72409420289855,4.05,6.84,8.1,13.68,10.854,18.3312,79.2558,53.4193,0,7.5912,7.7915
2024-05-22T16:00:00Z,286152,276,5541.2128,0,0,4147.1702,0,0,5541.2128,4147.1702,15.950654664484452,9.235354609929077,3.05,6.84,6.1,13.68,8.174,18.3312,75.4296,53.1042,0,5.5524,4.2417
2024-05-22T17:00:00Z,286152,276,4984.4255,0,0,0,0,0,4984.4255,0,0,8.307375886524822,0,6.84,0,13.68,0,18.3312,69.775,52.4593,0,4.9516,0
2024-05-22T18:00:00Z,286152,276,5169.5319,0,0,0,0,0,5169.5319,0,0,8.615886524822695,0,6.84,0,13.68,0,18.3312,56.6917,52.0373,0,5.1337,0
2024-05-22T19:00:00Z,286152,276,5303.2609,0,0,0,0,0,5303.2609,0,0,8.838768115942027,0,6.84,0,13.68,0,18.3312,42.0873,51.8337,0,5.3521,0
2024-05-22T20:00:00Z,286152,276,8338.8936,0,0,13330.4894,0,0,8338.8936,13330.4894,51.27111292962358,13.898156028368794,5.37,6.84,10.74,13.68,14.3916,18.3312,34.3333,52.657,0,8.3195,13.2711
2024-05-22T21:00:00Z,286152,276,9692.7021,0,0,18379.2979,0,0,9692.7021,18379.2979,70.68960720130933,16.154503546099292,5.37,6.84,10.74,13.68,14.3916,18.3312,53.8846,54.0351,0.02,9.8486,18.4957
2024-05-22T22:00:00Z,286152,276,7504.1915,0,0,16366.3191,0,0,7504.1915,16366.3191,62.947381342062194,12.506985815602837,5.37,6.84,10.74,13.68,14.3916,18.3312,72.9,54.5987,0.26,7.4092,16.2747
2024-05-22T23:00:00Z,286152,276,4807.6739,0,0,1840.2609,0,0,4807.6739,1840.2609,7.077926421404683,8.012789855072464,3.05,6.84,6.1,13.68,8.174,18.3312,81.5923,53.2782,0.9372,4.8059,2.0207
2024-05-23T00:00:00Z,286152,276,7316.9787,0,0,4943.8085,0,0,7316.9787,4943.8085,19.01464811783961,12.194964539007092,3.05,6.84,6.1,13.68,8.174,18.3312,71.4375,53.1139,0.9706,7.2272,4.8424
2024-05-23T01:00:00Z,286152,276,6199.5957,0,0,0,0,0,6199.5957,0,0,10.332659574468083,0,6.84,0,13.68,0,18.3312,63.8917,52.247,0.9001,6.317,0
2024-05-23T02:00:00Z,286152,276,7209.5745,0,0,4995.2128,0,0,7209.5745,4995.2128,19.21235679214403,12.015957446808512,3.05,6.84,6.1,13.68,8.174,18.3312,52.9276,52.4768,1.23,7.1725,5.0972
2024-05-23T03:00:00Z,286152,276,6379.2609,0,0,0,0,0,6379.2609,0,0,10.632101449275362,0,6.84,0,13.68,0,18.3312,44.5074,51.8376,1.1702,6.4262,0
2024-05-23T04:00:00Z,286152,276,5505.5319,0,0,1694.7234,0,0,5505.5319,1694.7234,6.518166939443535,9.175886524822694,3.05,6.84,6.1,13.68,8.174,18.3312,33.2121,52.1755,1.9299,5.4978,1.5838
2024-05-23T05:00:00Z,286152,276,5976.9149,0,0,15204.5106,0,0,5976.9149,15204.5106,58.47888707037643,9.961524822695035,5.37,6.84,10.74,13.68,14.3916,18.3312,43.7667,54.1257,1.6399,5.9893,15.2553
2024-05-23T06:00:00Z,286152,276,5583.383,0,0,14481.2766,0,0,5583.383,14481.2766,55.69721767594108,9.305638298,5.37,6.84,10.74,13.68,14.3916,18.3312,65.5667,54.4023,0.2998,5.5524,14.4908
2024-05-23T07:00:00Z,286152,276,5214.8261,0,0,7388.2826,0,0,5214.8261,7388.2826,28.416471571906353,8.691376811594203,4.05,6.84,8.1,13.68,10.854,18.3312,81.6894,53.8709,0.1001,5.261,7.4274
2024-05-23T08:00:00Z,286152,276,4323.6383,0,0,0,0,0,4323.6383,0,0,7.206063829787233,0,6.84,0,13.68,0,18.3312,73.6825,52.807,0,4.3509,0
2024-05-23T09:00:00Z,286152,276,4937.7021,0,0,0,0,0,4937.7021,0,0,8.229503546,0,6.84,0,13.68,0,18.3312,61.0833,52.299,0,4.988,0
2024-05-23T10:00:00Z,286152,276,5725.234,0,0,0,0,0,5725.234,0,0,9.542056737588652,0,6.84,0,13.68,0,18.3312,46.1917,51.9367,0,5.7526,0
2024-05-23T11:00:00Z,286152,276,6517.7174,0,0,6658.1739,0,0,6517.7174,6658.1739,25.608361204013374,10.86286231884058,4.05,6.84,8.1,13.68,10.854,18.3312,33.6449,52.4846,0,6.3898,6.6628
2024-05-23T12:00:00Z,286152,276,7252.9574,0,0,16051.4681,0,0,7252.9574,16051.4681,61.73641571194762,12.088262411347516,5.37,6.84,10.74,13.68,14.3916,18.3312,47.1333,53.9813,0,7.209,16.0199
2024-05-23T13:00:00Z,286152,276,6190.1277,0,0,15039.4468,0,0,6190.1277,15039.4468,57.84402618657938,10.316879432624114,5.37,6.84,10.74,13.68,14.3916,18.3312,65.9833,54.45,0,6.2441,15.0551
2024-05-23T14:00:00Z,286152,276,8119.4255,0,0,12652.4468,0,0,8119.4255,12652.4468,48.66325695581015,13.532375886524822,4.05,6.84,8.1,13.68,10.854,18.3312,87.5724,54.3408,0,7.7551,12.5247
2024-05-23T15:00:00Z,286152,276,6246.2391,0,0,527.7826,0,0,6246.2391,527.7826,2.029933110367893,10.410398550724638,3.05,6.84,6.1,13.68,8.174,18.3312,88.3134,53.2606,0,6.2805,0.801
2024-05-23T16:00:00Z,286152,276,5043.383,0,0,0,0,0,5043.383,0,0,8.405638298,0,6.84,0,13.68,0,18.3312,72.7,52.4253,0,5.0791,0
2024-05-23T17:00:00Z,286152,276,5122.5745,0,0,0,0,0,5122.5745,0,0,8.537624113475179,0,6.84,0,13.68,0,18.3312,59.325,52.05,0,5.1519,0
2024-05-23T18:00:00Z,286152,276,4751.0851,0,0,0,0,0,4751.0851,0,0,7.918475177304965,0,6.84,0,13.68,0,18.3312,45.9,51.9637,0,4.7695,0
2024-05-23T19:00:00Z,286152,276,6456.7174,0,0,6687.3913,0,0,6456.7174,6687.3913,25.720735785953174,10.761195652173914,4.05,6.84,8.1,13.68,10.854,18.3312,33.9036,52.1545,0,6.408,6.7174
2024-05-23T20:00:00Z,286152,276,6457.8298,0,0,15640.2766,0,0,6457.8298,15640.2766,60.15490998363339,10.76304964539007,5.37,6.84,10.74,13.68,14.3916,18.3312,48.2,53.999,0,6.4444,15.6194
2024-05-23T21:00:00Z,286152,276,5496.7234,0,0,14403.9149,0,0,5496.7234,14403.9149,55.39967266775777,9.161205673758865,5.37,6.84,10.74,13.68,14.3916,18.3312,67.1746,54.2956,0.01,5.4978,14.3816
2024-05-23T22:00:00Z,286152,276,4002.5106,0,0,5723.8511,0,0,4002.5106,5723.8511,22.014811783960724,6.6708510638297875,3.05,6.84,6.1,13.68,8.174,18.3312,82.2308,53.7606,0.3055,4.0049,5.7708
2024-05-23T23:00:00Z,286152,276,5343.2174,0,0,0,0,0,5343.2174,0,0,8.905362319,0,6.84,0,13.68,0,18.3312,74.1833,52.65,0.8,5.3339,0
2024-05-24T00:00:00Z,286152,276,6731.1702,0,0,5603.9149,0,0,6731.1702,5603.9149,21.55351882160393,11.218617021276597,3.05,6.84,6.1,13.68,8.174,18.3312,64,52.7146,1.8599,6.6992,5.5705
2024-05-24T01:00:00Z,286152,276,5362.2553,0,0,2082.0851,0,0,5362.2553,2082.0851,8.008019639934533,8.937092199,3.05,6.84,6.1,13.68,8.174,18.3312,67.8984,52.89,2.01,5.4795,2.1117
2024-05-24T02:00:00Z,286152,276,4290.6809,0,0,0,0,0,4290.6809,0,0,7.151134752,0,6.84,0,13.68,0,18.3312,60.4417,52.368,2.1802,4.3145,0
2024-05-24T03:00:00Z,286152,276,4058.413,0,0,0,0,0,4058.413,0,0,6.764021739130436,0,6.84,0,13.68,0,18.3312,54.4417,52.333,1.98,4.005,0
2024-05-24T04:00:00Z,286152,276,2994.8085,0,0,0,0,0,2994.8085,0,0,4.991347517730496,0,6.84,0,13.68,0,18.3312,49.7667,52.433,1.8535,3.0037,0
2024-05-24T05:00:00Z,286152,276,3070.6596,0,0,0,0,0,3070.6596,0,0,5.117765957446808,0,6.84,0,13.68,0,18.3312,45.5583,52.2333,0.8804,3.022,0
2024-05-24T06:00:00Z,286152,276,3015.0638,0,0,0,0,0,3015.0638,0,0,5.0251063829787235,0,6.84,0,13.68,0,18.3312,38.9417,52.1463,0.3296,2.9127,0
2024-05-24T07:00:00Z,286152,276,2788.6739,0,0,1983.6087,0,0,2788.6739,1983.6087,7.629264214046823,4.647789855072464,3.05,6.84,6.1,13.68,8.174,18.3312,32.1136,52.1927,0.0601,2.8581,2.0389
2024-05-24T08:00:00Z,286152,276,5532.617,0,0,14880.8936,0,0,5532.617,14880.8936,57.23420622,9.221028368794325,5.37,6.84,10.74,13.68,14.3916,18.3312,42.5072,53.9374,0,5.5523,14.9276
2024-05-24T09:00:00Z,286152,276,6057.2766,0,0,14885.0638,0,0,6057.2766,14885.0638,57.25024549918167,10.095460992907801,5.37,6.84,10.74,13.68,14.3916,18.3312,62.6833,54.2113,0,6.1895,15.0369
2024-05-24T10:00:00Z,286152,276,5657.9362,0,0,10140.4894,0,0,5657.9362,10140.4894,39.001882160392796,9.429893617021277,4.05,6.84,8.1,13.68,10.854,18.3312,80.6,54.1151,0,5.607,10.1945
2024-05-24T11:00:00Z,286152,276,5626.5652,0,0,0,0,0,5626.5652,0,0,9.377608695652173,0,6.84,0,13.68,0,18.3312,74.0833,52.5787,0,5.5524,0
2024-05-24T12:00:00Z,286152,276,5921.7872,0,0,0,0,0,5921.7872,0,0,9.869645390070922,0,6.84,0,13.68,0,18.3312,58.05,52.0077,0,6.0257,0
2024-05-24T13:00:00Z,286152,276,6076.6809,0,0,0,0,0,6076.6809,0,0,10.127801418439716,0,6.84,0,13.68,0,18.3312,41.7167,51.8143,0,5.9893,0
2024-05-24T14:00:00Z,286152,276,7496.5319,0,0,12848.7021,0,0,7496.5319,12848.7021,49.41808510638298,12.494219858156027,4.05,6.84,8.1,13.68,10.854,18.3312,35.2239,53.1066,0,7.5184,12.8887
2024-05-24T15:00:00Z,286152,276,7853.8936,0,0,16558.3404,0,0,7853.8936,16558.3404,63.685924713584285,13.08982269503546,5.37,6.84,10.74,13.68,14.3916,18.3312,53.8167,54.037,0,8.0464,16.7845
2024-05-24T16:00:00Z,286152,276,7421.4565,0,0,16208.1304,0,0,7421.4565,16208.1304,62.33896321070234,12.36909420289855,5.37,6.84,10.74,13.68,14.3916,18.3312,72.75,54.5717,0,7.3182,16.0927
2024-05-24T17:00:00Z,286152,276,6309.0851,0,0,2708.2128,0,0,6309.0851,2708.2128,10.41620294599018,10.515141843971632,3.05,6.84,6.1,13.68,8.174,18.3312,79.6769,53.0908,0,6.2805,2.6579
2024-05-24T18:00:00Z,286152,276,5877.3404,0,0,0,0,0,5877.3404,0,0,9.795567375886524,0,6.84,0,13.68,0,18.3312,63.6917,52.2657,0,5.9711,0
2024-05-24T19:00:00Z,286152,276,6203.0213,0,0,0,0,0,6203.0213,0,0,10.338368794326241,0,6.84,0,13.68,0,18.3312,46.95,51.89,0,6.1531,0
2024-05-24T20:00:00Z,286152,276,6653.7826,0,0,7299.0217,0,0,6653.7826,7299.0217,28.073160535117058,11.08963768115942,4.05,6.84,8.1,13.68,10.854,18.3312,33.5672,52.5385,0,6.5536,6.9723
2024-05-24T21:00:00Z,286152,276,7194.0851,0,0,16015.6596,0,0,7194.0851,16015.6596,61.59869067,11.990141843971632,5.37,6.84,10.74,13.68,14.3916,18.3312,47.6923,53.9911,0.02,7.209,16.0563
2024-05-24T22:00:00Z,286152,276,6893.8511,0,0,15663.4043,0,0,6893.8511,15663.4043,60.24386252045826,11.489751773049646,5.37,6.84,10.74,13.68,14.3916,18.3312,66.575,54.468,0.1602,6.9177,15.6741
2024-05-24T23:00:00Z,286152,276,6429.1915,0,0,7088.9574,0,0,6429.1915,7088.9574,27.26522095,10.71531914893617,4.05,6.84,8.1,13.68,10.854,18.3312,81.4524,53.8933,0.8362,6.3351,7.1725
2024-05-25T00:00:00Z,286152,276,5970.6304,0,0,0,0,0,5970.6304,0,0,9.951050724637682,0,6.84,0,13.68,0,18.3312,71.2833,52.738,1.6501,6.1167,0
2024-05-25T01:00:00Z,286152,276,5759.1064,0,0,0,0,0,5759.1064,0,0,9.598510638297872,0,6.84,0,13.68,0,18.3312,60.8583,52.4513,2.3101,5.8254,0
2024-05-25T02:00:00Z,286152,276,6104.7447,0,0,0,0,0,6104.7447,0,0,10.174574468085106,0,6.84,0,13.68,0,18.3312,51.6083,52.2017,2.71,6.0256,0
2024-05-25T03:00:00Z,286152,276,6093.5106,0,0,0,0,0,6093.5106,0,0,10.155851063829786,0,6.84,0,13.68,0,18.3312,41.825,52.1273,2.72,6.0985,0
2024-05-25T04:00:00Z,286152,276,6584.7391,0,0,5192.0217,0,0,6584.7391,5192.0217,19.96931438,10.974565217391305,3.05,6.84,6.1,13.68,8.174,18.3312,39.7877,52.7162,2.4678,6.6409,4.9152
2024-05-25T05:00:00Z,286152,276,6470.8085,0,0,5854.8723,0,0,6470.8085,5854.8723,22.51873977086743,10.784680851063829,3.05,6.84,6.1,13.68,8.174,18.3312,33.3203,52.6312,1.77,6.4626,5.7526
2024-05-25T06:00:00Z,286152,276,6997.1915,0,0,15992.617,0,0,6997.1915,15992.617,61.51006546644845,11.661985815602836,5.37,6.84,10.74,13.68,14.3916,18.3312,47.725,54.0103,0.1301,7.0451,16.0745
2024-05-25T07:00:00Z,286152,276,2821.9149,0,0,11655.3191,0,0,2821.9149,11655.3191,44.828150572831426,4.703191489361702,4.05,6.84,8.1,13.68,10.854,18.3312,67,54.4803,0.0298,2.9309,11.7783
2024-05-25T08:00:00Z,286152,276,2919.7174,0,0,5200.0217,0,0,2919.7174,5200.0217,20.000083612040136,4.866195652173913,3.05,6.84,6.1,13.68,8.174,18.3312,88.4366,54.4614,0,2.9127,5.3339
2024-05-25T09:00:00Z,286152,276,2163,0,0,0,0,0,2163,0,0,3.605,0,6.84,0,13.68,0,18.3312,88.6833,53.0787,0,2.1481,0
2024-05-25T10:00:00Z,286152,276,2057.4681,0,0,0,0,0,2057.4681,0,0,3.4291134751773056,0,6.84,0,13.68,0,18.3312,83.325,53.0677,0,2.0753,0
2024-05-25T11:00:00Z,286152,276,2545.4681,0,0,0,0,0,2545.4681,0,0,4.242446808510639,0,6.84,0,13.68,0,18.3312,77.6,52.9313,0,2.5305,0
2024-05-25T12:00:00Z,286152,276,2030.587,0,0,0,0,0,2030.587,0,0,3.3843115942028987,0,6.84,0,13.68,0,18.3312,71.375,52.7387,0,2.0753,0
2024-05-25T13:00:00Z,286152,276,2028.6383,0,0,0,0,0,2028.6383,0,0,3.381063829787234,0,6.84,0,13.68,0,18.3312,65.975,52.4763,0,2.0389,0
2024-05-25T14:00:00Z,286152,276,2427.7021,0,0,0,0,0,2427.7021,0,0,4.046170212765958,0,6.84,0,13.68,0,18.3312,60.2583,52.338,0,2.3848,0
2024-05-25T15:00:00Z,286152,276,2166.1915,0,0,0,0,0,2166.1915,0,0,3.6103191489361706,0,6.84,0,13.68,0,18.3312,54.0083,52.3033,0,2.2027,0
2024-05-25T16:00:00Z,286152,276,2215.5,0,0,0,0,0,2215.5,0,0,3.6925,0,6.84,0,13.68,0,18.3312,48.5167,52.2497,0,2.1299,0
2024-05-25T17:00:00Z,286152,276,2149.0213,0,0,0,0,0,2149.0213,0,0,3.5817021276595753,0,6.84,0,13.68,0,18.3312,42.4833,52.189,0,2.2938,0
2024-05-25T18:00:00Z,286152,276,2267.3404,0,0,0,0,0,2267.3404,0,0,3.778900709219859,0,6.84,0,13.68,0,18.3312,36.55,52.0733,0,2.2573,0
2024-05-25T19:00:00Z,286152,276,2574.9362,0,0,5113.8085,0,0,2574.9362,5113.8085,19.66849427168576,4.291560283687943,3.05,6.84,6.1,13.68,8.174,18.3312,32.1194,52.5496,0,2.7125,5.0609
2024-05-25T20:00:00Z,286152,276,3348.1087,0,0,13812.6739,0,0,3348.1087,13812.6739,53.125668896321066,5.580181159,5.37,6.84,10.74,13.68,14.3916,18.3312,49.4583,54.196,0,3.2222,13.7079
2024-05-25T21:00:00Z,286152,276,3251.9574,0,0,12487.1277,0,0,3251.9574,12487.1277,48.027414075286416,5.419929078014184,4.05,6.84,8.1,13.68,10.854,18.3312,70.4242,54.5294,0.01,3.2404,12.5065
2024-05-25T22:00:00Z,286152,276,2398.766,0,0,3299.6809,0,0,2398.766,3299.6809,12.691080196399346,3.997943262411347,3.05,6.84,6.1,13.68,8.174,18.3312,83.2,53.6548,0.1799,2.4212,3.2221
2024-05-25T23:00:00Z,286152,276,1989.8723,0,0,0,0,0,1989.8723,0,0,3.316453901,0,6.84,0,13.68,0,18.3312,79.9333,53.1683,0.8232,1.9479,0
2024-05-26T00:00:00Z,286152,276,2318.0217,0,0,0,0,0,2318.0217,0,0,3.8633695652173916,0,6.84,0,13.68,0,18.3312,77.8167,53.2227,1.6417,2.2391,0
2024-05-26T01:00:00Z,286152,276,2211.1277,0,0,0,0,0,2211.1277,0,0,3.685212765957447,0,6.84,0,13.68,0,18.3312,76.6583,53.3767,2.2948,2.1363,0
2024-05-26T02:00:00Z,286152,276,1844.0426,0,0,0,0,0,1844.0426,0,0,3.073404255319149,0,6.84,0,13.68,0,18.3312,77.5667,53.6517,2.6702,1.9315,0
2024-05-26T03:00:00Z,286152,276,2140.1277,0,0,0,0,0,2140.1277,0,0,3.5668794326241136,0,6.84,0,13.68,0,18.3312,79.0167,53.667,2.7131,2.2375,0
2024-05-26T04:00:00Z,286152,276,2082.3913,0,0,0,0,0,2082.3913,0,0,3.4706521739130434,0,6.84,0,13.68,0,18.3312,79.5083,53.57,2.4001,2.0926,0
2024-05-26T05:00:00Z,286152,276,2249.5957,0,0,0,0,0,2249.5957,0,0,3.7493262411347517,0,6.84,0,13.68,0,18.3312,79.05,53.2543,1.7758,2.2642,0
2024-05-26T06:00:00Z,286152,276,2184.5319,0,0,0,0,0,2184.5319,0,0,3.640886524822695,0,6.84,0,13.68,0,18.3312,75.7667,52.959,0.1001,2.0935,0
2024-05-26T07:00:00Z,286152,276,2754.3404,0,0,0,0,0,2754.3404,0,0,4.590567375886525,0,6.84,0,13.68,0,18.3312,69.85,52.7197,0.0498,2.7671,0
2024-05-26T08:00:00Z,286152,276,4211.0435,0,0,0,0,0,4211.0435,0,0,7.018405797,0,6.84,0,13.68,0,18.3312,60.6032,52.1438,0.01,4.187,0
2024-05-26T09:00:00Z,286152,276,4884.2128,0,0,0,0,0,4884.2128,0,0,8.14035461,0,6.84,0,13.68,0,18.3312,47.8583,51.9363,0,4.9334,0
2024-05-26T10:00:00Z,286152,276,5119.0638,0,0,2315.0426,0,0,5119.0638,2315.0426,8.904009819967266,8.53177305,3.05,6.84,6.1,13.68,8.174,18.3312,34.7279,51.9403,0,5.1519,2.1846
2024-05-26T11:00:00Z,286152,276,6153.8936,0,0,15923.7021,0,0,6153.8936,15923.7021,61.24500818330606,10.256489361702128,5.37,6.84,10.74,13.68,14.3916,18.3312,43.4833,54.0453,0,6.0257,15.7833
